array_element_name,H_CHIP_263_A,H_CHIP_263_B,H_CHIP_264_A,H_CHIP_264_B,H_CHIP_265_A,H_CHIP_265_B,H_CHIP_266_A,H_CHIP_266_B,H_CHIP_267_A,H_CHIP_267_B,H_CHIP_268_A,H_CHIP_268_B,H_CHIP_269_A,H_CHIP_269_B
AT4G25970,671.9,645.8,520.2,496.9,610.6,578.6,572.2,614.2,795.5,782.5,768.8,807.6,777.6,790.9
AT4G25880,1134.8,782.1,854.3,609.1,919.6,701.2,971.4,654.8,1221.5,1097.8,1234.7,1211.0,1299.5,1048.0
AT4G26110,474.3,633.5,466.6,657.0,458.9,559.2,373.5,562.6,526.5,684.8,542.7,808.8,565.9,694.6
AT4G26300,880.8,900.2,823.5,904.5,709.2,773.9,737.2,703.9,591.9,585.1,618.2,671.7,668.3,650.0
AT4G26230,3887.4,3196.8,4187.7,3503.5,3739.3,3304.6,3697.4,3242.6,3751.6,3765.2,3935.3,3619.7,3879.2,3607.4
AT4G26270,471.9,491.0,669.5,527.2,736.6,655.9,918.6,684.9,499.5,566.8,722.5,567.8,709.0,736.7
AT4G26670,774.6,937.1,453.7,499.8,418.9,475.3,440.3,475.2,682.2,729.3,748.4,914.3,708.6,783.8
AT4G26710,676.8,604.5,727.0,814.4,908.1,881.4,829.6,852.9,1049.1,994.4,762.6,838.1,1001.7,862.0
AT4G26840,2560.0,2089.1,2508.6,2189.7,2277.2,1973.3,2207.5,2120.4,2314.1,2380.6,2760.6,2928.2,2729.4,2510.9
AT4G27000,1630.2,1530.7,1974.4,1634.9,2076.3,1926.3,2080.4,2044.0,2147.3,1831.4,2024.7,2108.1,1851.0,1645.5
AT4G26850,392.2,319.2,441.8,311.0,357.0,309.0,412.5,352.8,655.4,545.4,537.1,614.4,618.5,582.3
AT4G27130,662.7,683.7,653.6,598.2,703.4,617.8,609.2,731.2,870.6,1069.5,811.8,1124.7,853.5,796.9
AT4G27090,5528.9,6281.6,5634.3,6720.8,5564.9,6955.8,5334.9,6836.8,4969.5,7175.2,5949.3,7172.4,5926.8,6694.6
AT4G27280,152.4,124.0,251.7,253.3,129.0,161.3,194.2,118.5,792.5,399.9,576.0,366.9,244.1,507.8
AT4G27440,2445.4,2264.4,1478.0,1272.3,1718.4,1938.5,2016.5,1817.1,2597.6,2280.5,2369.2,2444.0,2822.1,2492.7
AT4G27450,654.7,788.3,1461.1,1549.0,2004.8,2255.5,2360.9,2568.7,1386.3,1557.5,1755.6,1853.7,2151.5,2441.3
AT4G27560,1518.6,1117.6,721.2,713.2,994.1,770.8,956.3,1015.3,1025.7,943.2,948.7,1162.3,1068.6,1157.6
AT4G27800,451.9,323.8,252.5,204.5,238.2,255.4,300.8,312.2,477.8,551.0,439.7,504.6,659.7,543.9
AT4G27960,4839.9,5925.4,5293.6,5478.0,5223.6,5950.5,4695.2,6711.2,5475.3,6683.4,6166.3,7070.2,5589.3,6418.2
AT4G28250,391.7,337.6,459.7,360.8,374.3,288.2,359.9,292.9,492.1,455.3,811.7,479.3,513.0,418.6
AT4G28440,2022.5,1943.0,2018.9,1939.0,1899.5,1749.7,1893.7,1744.8,1376.9,1686.3,1705.3,1400.7,1593.5,1796.2
AT4G28750,2198.8,1758.1,2020.5,1900.3,2265.2,2123.1,1846.2,1971.0,2545.3,2577.1,2288.1,2267.6,2455.2,1988.1
AT4G29080,450.6,430.5,514.2,499.8,546.1,495.0,519.2,479.7,697.2,584.9,809.6,670.6,680.8,648.9
AT4G29030,6435.4,6190.2,6209.1,5537.7,5804.0,5329.9,5710.0,6311.3,6090.7,7403.4,6562.7,6731.1,6095.5,6569.0
AT4G29020,828.8,527.8,744.4,631.3,557.6,762.2,965.7,643.8,919.1,537.6,474.5,551.6,853.2,718.0
AT4G29040,1483.3,1263.3,1514.7,1148.7,1337.5,1038.4,1348.3,1175.5,1128.3,1163.7,1351.5,1124.7,1291.7,1050.7
AT4G29060,919.2,856.1,947.7,821.2,792.5,950.8,942.7,625.2,791.2,750.9,515.2,558.6,691.1,614.3
AT4G29390,5267.6,4326.9,5165.4,4869.1,4672.2,4361.6,4173.3,4257.1,4011.0,3799.2,4100.2,4039.8,4405.9,3700.0
AT4G29190,538.6,677.9,370.5,404.3,341.9,428.3,406.6,427.9,639.4,729.6,555.6,746.1,631.4,729.0
AT4G29350,1908.2,1667.4,2158.7,2006.8,2261.5,2043.4,2280.7,2025.5,1844.0,1620.9,2054.8,1470.3,1778.2,1632.0
AT4G29410,4009.8,3239.2,3986.4,3409.7,3450.6,3313.4,3401.5,2978.7,2845.8,2307.3,2335.5,2360.0,2537.2,2131.7
AT4G29480,1517.0,1256.5,1575.0,1393.4,1677.7,1299.4,1542.4,1300.2,1291.3,1260.8,1202.5,1130.5,1420.3,1241.9
AT4G29735,1669.0,1383.0,1624.8,1425.9,1730.6,1428.9,1645.7,1682.7,1593.0,1514.3,1357.4,1571.2,1546.3,1378.2
AT4G29510,916.5,920.4,690.0,669.2,604.0,658.8,638.0,664.3,533.4,487.3,574.9,616.9,584.4,534.1
AT4G29700,128.8,178.7,106.0,159.0,350.7,387.2,405.8,477.6,377.4,429.1,597.5,524.7,833.1,770.2
AT4G29840,1353.1,1315.8,1090.2,1022.5,929.1,1016.5,1076.2,1003.6,1151.1,1133.8,1076.7,1018.6,1108.8,1139.8
AT4G30010,1905.9,1746.5,1893.6,1821.4,2021.9,1801.9,2004.6,1799.6,1589.9,1428.6,1412.9,1198.8,1495.5,1212.1
AT4G29870,670.6,547.7,602.2,539.6,651.8,578.5,712.7,579.3,877.9,743.2,925.6,813.1,890.8,797.0
AT4G30140,1912.4,2234.8,1115.7,948.3,466.6,427.3,333.7,162.5,4091.8,3713.3,3363.6,3800.3,3558.4,3166.7
AT4G30190,560.7,398.7,735.3,683.2,736.6,486.7,598.6,468.4,537.7,495.0,611.4,382.1,498.4,481.6
AT4G30600,1308.7,893.2,1245.1,875.2,1141.7,965.4,1063.0,832.9,1130.7,840.5,1062.8,978.7,1006.5,836.2
AT4G30650,1575.2,2238.7,376.1,525.0,413.3,500.4,356.0,543.2,1049.2,1118.9,846.7,1318.9,944.7,1161.0
AT4G30440,580.6,589.3,769.2,761.2,952.3,1066.2,717.2,1006.7,1014.3,824.3,853.6,743.1,704.3,678.1
AT4G30660,812.4,728.4,318.6,262.6,259.8,314.9,305.0,285.3,1039.7,969.1,835.6,1133.4,1085.5,928.1
AT4G30760,745.2,859.1,710.6,787.9,778.5,919.6,869.7,894.5,954.7,924.1,1081.9,933.7,951.0,1023.3
AT4G30950,1288.8,1130.0,1173.6,1121.1,1069.5,1120.4,1306.7,1021.7,1530.1,1225.2,1073.0,1156.0,1355.1,1285.7
AT4G30930,573.4,852.4,565.1,796.5,629.2,743.3,611.4,776.5,533.5,601.9,520.3,814.7,561.0,739.8
AT4G31180,964.4,1239.0,965.6,1198.2,980.7,1223.6,990.1,1228.5,841.2,1020.9,848.8,1069.0,839.4,972.4
AT4G31300,2119.1,1661.8,2168.5,1784.0,1946.7,1604.3,1988.1,1671.7,1589.3,1403.3,1827.0,1438.6,1665.1,1474.7
AT4G31290,1196.3,1096.6,858.0,725.4,827.7,867.1,983.6,819.7,2853.4,2274.2,2436.7,2696.3,2479.1,2430.9
AT4G31500,445.2,606.3,551.2,681.1,685.0,733.0,830.7,868.9,469.0,478.3,616.9,349.7,664.6,639.1
AT4G31580,1244.8,1182.6,1257.2,995.6,1096.0,1015.2,1234.7,964.7,1132.0,999.2,1151.2,982.5,1084.7,915.4
AT4G31700,5452.0,5193.7,5049.3,5262.9,4732.5,5211.0,5117.6,5281.2,3830.0,3697.7,3668.6,4126.3,3796.1,3902.6
AT4G31840,1672.5,1907.0,1699.8,1976.4,1768.8,2033.1,1720.0,2249.9,1468.3,1681.2,1445.9,1691.8,1706.2,1517.1
AT4G31990,777.6,725.6,819.0,784.5,674.0,691.1,746.6,603.2,531.3,504.4,431.4,378.1,481.6,388.9
AT4G31985,2488.1,2436.6,2624.2,2986.9,2507.1,2620.4,2373.0,2636.3,2028.8,2589.8,1820.1,2630.0,2252.9,2254.7
AT4G32020,908.4,712.5,863.2,770.8,817.1,590.4,900.7,579.2,1072.2,865.3,1249.3,894.5,922.5,970.2
AT4G32060,620.5,646.2,534.6,603.6,685.0,660.7,679.9,710.1,1060.5,976.2,889.4,988.0,857.7,968.8
AT4G32210,1009.7,1109.6,1175.1,1132.7,1023.9,1171.7,1026.9,1137.4,875.6,955.0,1020.8,837.3,917.9,1047.6
AT4G32260,562.4,618.5,554.6,677.2,665.3,773.9,736.8,650.2,877.1,945.7,729.9,639.4,801.1,911.8
AT4G32390,1126.9,1202.4,1138.7,1162.7,986.5,896.6,974.9,1025.4,927.8,964.2,986.4,915.8,937.1,889.5
AT4G32470,1697.5,1511.8,1922.4,1667.9,1745.7,1680.4,1635.7,1713.3,1628.9,1360.9,1476.9,1302.0,1568.6,1212.2
AT4G32520,941.5,856.4,852.5,811.7,757.3,684.2,745.7,617.2,618.2,575.6,700.8,683.1,655.6,699.7
AT4G32570,686.4,700.7,617.5,528.3,569.0,514.5,631.9,591.7,880.2,805.7,731.3,750.5,803.5,761.8
AT4G32530,873.2,701.5,822.7,720.0,973.8,783.4,903.0,831.4,1113.0,1027.4,1138.0,999.5,1114.2,1076.6
AT4G32720,1289.5,1052.4,1209.5,1018.4,1056.5,1009.5,1146.3,972.8,964.9,837.7,856.8,967.8,976.9,885.1
AT4G32980,943.7,896.0,672.3,675.7,665.1,616.0,506.0,557.7,721.1,963.9,680.7,767.2,582.2,646.4
AT4G33010,1389.2,1068.9,1248.9,968.4,1253.0,1063.0,1138.5,917.9,1142.6,961.6,1088.2,804.6,1079.2,812.5
AT4G32910,536.6,444.5,478.7,370.6,485.4,409.9,513.5,358.2,743.3,590.0,761.4,590.5,673.4,622.0
AT4G33090,609.4,870.2,712.9,847.9,834.0,855.2,677.5,949.8,533.8,688.4,531.3,562.0,568.9,575.4
AT4G33110,319.1,419.3,396.9,537.7,394.8,479.6,345.8,484.7,199.3,323.8,172.2,249.6,216.9,260.2
AT4G33510,745.8,648.4,509.6,435.4,471.5,465.4,510.3,448.5,939.2,813.4,897.3,797.1,897.1,899.6
AT4G33250,2338.7,2496.4,2261.2,2422.3,2267.2,2302.8,2440.1,2303.0,2546.0,2588.3,2600.3,2468.9,2190.6,2671.6
AT4G33270,2035.1,1664.8,1961.8,1535.2,1856.2,1452.7,2100.6,1426.8,1679.0,1377.5,1308.2,1429.1,1303.8,1326.4
AT4G33700,515.2,413.0,374.1,342.0,420.0,468.8,409.8,498.8,553.0,620.5,490.6,739.9,755.1,519.3
AT4G33560,218.9,283.0,556.9,733.6,672.4,931.0,771.7,878.9,167.2,241.7,323.3,297.2,398.0,398.5
AT4G33640,871.9,755.0,920.0,918.5,1128.3,993.5,943.3,965.3,876.6,809.5,663.1,758.4,820.5,680.5
AT4G33670,734.4,792.4,727.3,641.3,751.2,747.9,817.8,720.5,1129.5,982.8,935.7,944.4,1108.8,976.7
AT4G33680,2350.8,2076.4,2292.2,2077.0,1911.0,1903.8,2050.8,1795.9,1850.4,1744.6,1887.5,1716.2,1932.0,1797.2
AT4G33865,6211.1,5483.9,6412.0,6073.1,6733.2,5911.2,5747.1,6180.7,5407.0,6305.8,5787.0,7220.8,5818.2,5352.7
AT4G34160,687.0,814.0,682.8,858.3,747.3,783.7,734.1,910.8,881.9,1140.9,952.9,1240.2,886.3,1055.0
AT4G34200,2659.5,2475.7,2657.0,2453.7,2545.2,2343.4,2460.6,2192.6,2294.3,2306.8,2199.7,2248.4,2216.5,2361.0
AT4G34050,1196.0,932.5,1810.4,1326.9,1423.4,1117.9,1236.2,1059.0,1119.0,990.6,968.1,746.9,858.8,863.3
AT4G34110,2363.1,2123.9,2255.1,1906.5,2161.8,1888.6,2207.9,1862.0,2125.2,1930.2,2109.2,2147.2,2116.2,2012.5
AT4G34400,433.3,505.8,428.3,443.1,632.3,692.8,734.9,909.8,556.4,673.2,854.8,840.0,951.7,979.7
AT4G34290,810.2,759.2,474.1,703.6,472.7,593.2,660.0,561.4,452.6,483.6,420.4,477.0,522.9,475.9
AT4G34590,758.1,899.4,675.1,661.0,490.3,485.9,374.5,438.2,763.7,827.0,1004.1,974.8,767.3,720.9
AT4G34670,6598.4,5246.8,6634.0,5108.7,6326.2,5553.3,6947.5,5088.7,6975.3,5584.5,6836.3,5834.1,6326.6,5707.5
AT4G34700,1864.1,1695.4,1882.5,1870.9,2084.0,1989.7,1787.5,2043.2,1921.8,1782.7,1491.9,1780.8,1655.5,1377.7
AT4G34620,3681.3,3426.0,3552.2,3939.2,4064.0,4214.3,3691.8,3785.5,3959.4,4630.4,3491.0,5136.8,3999.1,4345.5
AT4G34555,673.2,959.3,704.7,945.3,607.0,775.4,643.5,741.1,419.4,444.5,469.9,513.9,472.1,542.3
AT4G34710,1208.2,960.7,1295.2,1003.2,1244.4,1196.8,1621.3,1403.7,1170.0,915.2,827.0,918.1,1312.2,1159.3
AT4G34950,230.0,245.9,125.2,181.9,139.0,127.1,106.8,100.0,324.2,228.9,618.6,198.1,274.9,145.2
AT4G34980,1304.7,1148.4,1112.3,1071.8,1545.1,1137.3,1676.9,1215.7,1263.7,1152.0,1393.6,1009.1,1415.4,1431.7
AT4G34870,5046.1,4543.7,4767.4,4796.5,4451.5,4733.6,4367.7,4693.7,4424.6,4704.9,4223.1,4226.3,4473.0,4104.7
AT4G35000,1220.6,1120.1,1048.4,926.6,1059.7,972.0,1057.0,960.9,1396.4,1402.4,1354.7,1376.9,1434.0,1395.6
AT4G35310,869.4,813.2,870.5,886.5,882.2,874.2,887.2,930.8,625.7,614.0,659.3,617.5,614.4,652.9
AT4G35450,1188.0,1011.9,1239.4,1140.1,1218.4,1056.8,1256.7,1122.6,1134.6,958.4,886.7,866.7,1055.5,969.9
AT4G35570,407.2,631.8,403.3,605.7,376.3,622.4,353.0,560.7,344.4,463.9,296.2,453.3,368.8,393.7
AT4G35630,1519.7,1543.9,1438.3,1630.7,1339.4,1361.4,1334.1,1383.6,1215.1,1297.4,1381.1,1186.1,1243.8,1195.2
AT4G35830,1017.0,1139.9,924.4,1154.0,1033.8,1222.0,953.0,1235.8,887.8,1367.2,879.4,1111.4,987.4,983.1
AT4G36040,191.5,111.3,233.7,174.0,316.5,333.2,341.7,219.1,554.2,448.0,434.8,406.6,629.1,534.3
AT4G36250,524.3,572.6,349.3,395.6,319.5,349.8,359.5,325.3,543.3,530.0,451.5,613.0,489.7,645.1
AT4G36360,1054.7,921.3,1011.4,860.3,836.7,716.4,885.8,726.2,1296.9,988.0,1071.2,1044.8,1043.0,969.7
AT4G37410,534.4,897.9,519.4,736.8,861.6,1403.0,1365.2,1852.1,746.1,748.9,516.2,744.1,1052.1,1130.4
AT4G37550,479.4,653.9,572.0,699.2,699.8,747.9,646.2,940.5,664.3,773.7,593.0,865.7,669.6,792.0
AT4G37300,454.9,452.2,384.0,450.1,490.7,496.3,398.5,489.4,777.9,958.6,714.0,834.9,756.5,869.6
AT4G37590,642.4,752.5,577.8,596.7,455.3,440.7,392.3,355.9,734.9,712.5,891.3,886.5,666.1,675.6
AT4G37830,3183.0,2082.2,2817.3,2210.9,2977.0,2343.0,3176.9,2440.5,3505.9,2622.1,2711.9,2471.9,2953.0,2511.2
AT4G37870,3481.5,3124.5,4106.0,3707.4,4931.9,4320.0,4821.1,4468.1,3314.7,3310.7,3315.0,2200.9,2263.9,2438.5
AT4G37750,2452.3,2889.1,2046.5,2128.4,1884.4,1905.5,1750.2,1858.3,1529.4,2048.5,1979.6,2364.4,1733.8,1768.5
AT4G37910,1530.7,1559.2,1664.4,1526.5,1453.7,1479.5,1356.7,1498.4,1169.6,1256.7,1377.8,1494.1,1287.4,1375.4
AT4G38130,1300.9,1325.9,1337.3,1260.7,1359.5,1101.2,1094.6,1136.4,786.0,755.5,690.6,789.8,790.0,754.6
AT4G38510,781.5,924.1,833.1,861.3,869.3,960.1,724.0,925.3,711.8,678.4,693.4,665.1,718.8,669.2
AT4G38490,469.3,448.5,437.1,415.5,451.4,445.4,499.3,452.3,753.4,732.7,729.5,637.6,661.7,707.4
AT4G38430,721.4,460.9,734.2,512.5,758.9,504.0,802.7,561.5,897.0,813.5,972.6,927.1,957.0,799.2
AT4G38600,957.5,597.2,820.1,544.1,803.3,572.4,856.4,498.6,751.8,601.9,833.0,601.2,763.6,669.6
AT4G38660,1746.1,1608.2,1717.1,1456.8,1627.0,1374.8,1842.5,1663.6,1867.2,1802.4,2065.6,1857.3,1785.8,1598.7
AT4G38630,1662.0,1622.0,1726.9,1544.1,1519.6,1536.5,1506.2,1640.5,1152.6,1085.0,1025.1,1165.3,1249.8,1076.7
AT4G38580,625.7,437.6,352.6,297.7,396.4,285.1,332.0,231.2,565.5,465.3,844.6,488.1,591.5,601.2
AT4G38680,2615.4,2535.3,2536.7,2439.7,2104.8,2122.8,2525.4,2235.1,1870.3,1822.6,2065.2,1743.5,1983.1,1827.0
AT4G38740,2293.7,1811.5,2377.0,2128.2,2327.2,2110.2,2707.1,2554.1,3033.0,2590.2,2445.9,2407.5,3054.5,2565.6
AT4G38800,1933.2,1608.1,1871.6,1835.5,2178.0,2289.9,2306.0,2316.2,2887.7,2816.4,2312.9,3475.8,2547.3,2627.0
AT4G38920,2680.0,2300.8,2523.1,2337.6,2814.7,2667.7,2688.9,2658.3,2979.2,2797.1,2804.7,2776.6,2770.5,2814.7
AT4G39090,1224.5,1372.6,670.0,690.9,852.8,754.3,715.6,807.4,1458.4,1562.5,1804.4,1591.6,1536.9,1691.7
AT4G38970,2084.9,1898.9,1805.6,1825.9,1755.9,2042.7,1986.4,1450.1,2085.8,2020.5,1414.6,1599.0,1868.8,1922.8
AT4G39280,1208.8,1093.1,1115.2,994.6,1021.7,984.1,1057.6,958.4,807.4,788.9,925.2,821.6,888.0,895.9
AT4G39330,3533.5,2961.7,2973.2,2614.3,2664.9,2435.5,3007.9,2869.6,3278.7,3071.3,2588.6,3111.1,3114.3,2664.8
AT4G39200,2410.7,3742.6,2457.3,4404.5,2457.9,3608.7,2183.0,3495.7,2256.5,3373.3,2282.9,3348.7,2380.4,2862.8
AT4G39260,2659.8,2257.4,1117.2,852.5,951.3,786.9,922.0,682.6,2693.1,3010.4,3072.9,2948.4,2692.1,2447.1
AT4G39400,598.6,538.1,711.9,526.9,687.0,515.6,704.4,607.6,755.7,733.4,815.1,749.6,843.0,739.8
AT4G39510,576.8,463.0,502.3,420.3,402.8,386.2,437.4,344.1,793.6,790.3,709.0,749.8,825.7,964.9
AT4G39730,1719.4,1131.6,1480.2,1118.8,1893.0,1433.7,1731.7,1474.4,1912.7,1450.2,1590.0,1189.5,1655.8,1282.5
AT4G39940,120.1,162.1,177.7,176.7,152.0,212.2,170.5,149.4,389.4,218.9,960.7,253.3,243.9,283.1
AT4G40040,3679.0,3304.0,3336.9,3006.1,3425.8,3245.0,3474.7,3504.6,3942.1,3747.4,3948.7,4094.4,3836.4,3750.0
AT4G39900,780.5,772.2,721.2,783.8,910.7,788.6,963.3,931.7,1042.4,1096.5,983.3,1072.8,986.7,1034.2
AT4G40030,4014.0,3877.4,3355.4,3654.6,3663.2,3723.4,3617.5,4062.0,4260.6,4269.3,4483.4,4921.5,4067.3,4752.7
AT4G39980,1504.3,1233.5,938.9,891.6,859.1,812.9,831.0,754.9,1159.2,1041.0,1292.1,1073.4,1334.7,1128.2
AT3G42050,1031.2,998.9,1132.9,1087.4,1235.2,1194.2,1193.1,1246.6,875.9,777.0,845.1,846.4,875.1,777.4
AT3G42790,1139.3,1234.0,1139.2,1246.0,1196.6,1148.6,1040.0,1294.5,970.5,1005.4,1051.9,1007.7,972.2,1076.0
AT3G43810,1724.2,1518.8,1748.5,1601.9,1531.2,1517.0,1558.0,1465.9,1329.7,1430.8,1404.2,1383.0,1552.5,1443.7
AT3G44010,6615.9,5737.6,6512.8,6314.1,6138.9,6873.4,6477.9,6845.5,5605.9,5936.0,5087.2,6016.5,5568.8,5714.3
AT3G44100,1019.4,761.1,956.1,840.4,1084.9,899.5,1159.4,939.6,1089.4,865.1,885.2,727.7,1110.5,809.0
AT3G44110,2473.1,2444.6,2453.0,2543.1,2365.2,2159.6,2439.5,2207.5,2494.5,2148.3,2875.1,2200.9,2128.9,2048.1
AT3G44300,1391.1,1399.8,1345.6,1610.9,1590.1,1962.6,1848.5,1877.9,1513.9,1320.3,1073.1,1058.7,1294.6,1302.7
AT3G44430,422.0,529.0,407.5,483.6,382.3,446.1,394.4,459.9,202.7,201.1,198.5,190.7,204.9,228.6
AT3G44590,3739.4,2896.3,3727.5,3084.2,2952.2,2676.5,3369.2,2567.0,3000.0,2373.7,2883.5,2859.2,2954.8,2600.9
AT3G44750,2083.3,1606.9,1821.2,1818.6,1562.3,1506.2,1576.2,1375.3,1670.8,1387.9,1551.9,1552.0,1662.2,1490.2
AT3G45030,6261.3,5095.1,5779.8,5276.8,5392.7,5597.9,5506.2,5599.7,5529.6,5346.5,4852.4,5509.9,5156.5,5138.1
AT3G45160,35.9,16.2,221.4,551.3,501.4,347.5,159.1,40.2,278.5,188.0,931.1,90.5,49.5,78.9
AT3G45140,105.7,80.7,100.1,101.7,230.0,547.5,471.5,378.3,209.9,143.5,59.0,166.1,351.8,379.4
AT3G46030,867.6,1080.4,710.0,950.3,749.6,914.0,653.6,864.3,512.0,852.2,590.9,905.6,721.5,788.8
AT3G45980,3203.8,3836.6,2825.1,3663.7,2881.5,3658.5,2512.7,3608.7,2535.2,3507.6,2297.5,3763.6,3087.5,2499.4
AT3G46320,725.6,1296.7,556.5,1132.9,547.5,1058.7,495.2,824.6,580.7,949.8,580.1,802.0,629.4,923.0
AT3G46010,1892.1,1417.6,1456.7,1342.1,1626.9,1517.2,1685.8,1645.6,2058.4,2058.4,2250.5,2394.9,2252.4,1936.8
AT3G46000,442.8,534.6,370.9,490.7,382.4,547.1,404.2,573.0,607.8,579.3,656.6,542.3,747.1,558.9
AT3G46040,3400.7,4190.0,3395.7,4018.5,3123.2,3915.6,3510.5,3999.4,3119.1,3972.7,3417.1,3964.7,3185.8,3811.9
AT3G46560,1667.4,1582.9,1701.9,1664.3,1601.4,1842.8,1554.5,1613.4,1374.6,1273.9,1106.2,1341.9,1474.5,1077.6
AT3G46740,1704.3,1385.9,1624.8,1162.1,1254.1,1199.1,1468.1,1102.9,1237.8,891.7,1122.0,978.7,1278.5,902.2
AT3G46940,1004.5,1070.4,915.1,1031.8,859.0,887.1,795.6,864.6,663.0,570.2,628.0,658.1,671.7,721.7
AT3G46970,1202.8,889.6,331.9,311.1,473.3,350.3,470.5,408.7,1039.1,818.5,1056.9,823.1,946.1,824.8
AT3G47370,2429.4,2793.7,2426.2,2948.9,2255.3,2761.9,2258.3,2782.0,1881.0,2027.5,1964.2,2478.7,1931.3,2139.4
AT3G47470,3822.2,3763.4,3791.5,4322.8,4569.2,5487.3,4676.6,5319.4,4878.8,5502.7,3984.0,5006.8,4442.0,5342.8
AT3G47520,1668.9,1553.4,1628.9,1647.1,1532.7,1409.3,1476.2,1312.9,1236.7,1091.0,1187.5,985.4,1265.3,1001.6
AT3G47650,1454.6,1302.5,1580.4,1676.1,1359.7,1640.1,1485.5,1402.0,1182.6,1150.4,927.4,966.1,1194.3,1059.3
AT3G47860,585.3,674.7,279.1,378.4,316.1,405.4,317.7,351.0,599.3,750.7,614.5,727.4,645.9,783.7
AT3G48140,3867.0,3753.2,3972.3,4261.2,4095.0,4841.5,3999.1,4248.4,4479.0,4236.7,3649.3,4198.9,4315.4,3914.6
AT3G48730,874.7,731.6,911.6,842.8,706.3,710.4,781.6,678.8,657.1,649.3,526.9,587.3,632.8,574.3
AT3G48560,1581.3,1528.8,1484.0,1647.5,1478.9,1445.0,1489.5,1464.1,1652.8,1727.2,1593.3,1820.0,1680.0,1696.4
AT3G48680,773.5,877.9,860.5,832.0,920.2,941.6,804.5,1026.5,1039.2,1282.5,924.6,1191.5,1036.4,1196.2
AT3G49120,888.3,1052.4,1338.4,1656.8,1918.3,2364.5,1659.3,2709.8,750.5,1038.8,522.7,684.2,782.5,740.6
AT3G49010,6195.2,5971.3,6181.3,6300.6,5724.1,6438.8,5771.7,6120.9,5006.5,5316.7,5282.0,5390.3,4733.6,5810.7
AT3G48930,3812.3,3856.1,4117.0,4299.3,3590.4,4526.2,3497.3,4364.7,2893.2,3320.7,2494.4,3531.3,2886.6,2770.0
AT3G49910,8669.2,8154.6,8353.5,7997.2,8457.3,8731.4,7419.2,8622.6,7132.5,9484.3,7518.1,9363.3,6926.1,9021.9
AT3G50070,986.4,1068.2,820.4,964.1,1014.6,1089.8,1091.1,1279.7,1271.5,1218.9,1274.1,1377.0,1183.6,1100.9
AT3G50950,306.6,285.2,483.7,518.1,607.9,481.4,581.1,509.0,260.5,329.7,263.9,155.6,225.6,216.3
AT3G50820,475.2,310.8,559.4,425.4,561.2,548.5,706.3,377.7,665.2,484.9,449.5,428.6,568.3,522.8
AT3G51280,407.4,537.9,389.9,522.6,438.4,456.8,429.3,487.9,234.5,342.9,207.3,288.2,253.9,355.3
AT3G51240,594.9,518.7,713.8,682.0,600.7,540.4,627.4,543.3,353.3,256.6,237.1,200.7,312.6,232.0
AT3G51260,910.6,1113.8,885.4,1140.6,1013.9,998.9,941.5,1008.0,716.0,793.7,812.6,808.2,612.3,820.1
AT3G51450,166.3,199.5,191.7,230.3,217.0,231.1,256.4,352.5,333.3,404.8,391.2,474.5,509.5,561.3
AT3G51600,372.1,364.5,373.3,385.8,531.3,599.2,772.5,563.7,807.1,599.4,1102.0,1123.0,1103.9,1103.9
AT3G51510,597.1,538.7,574.5,509.6,582.1,487.1,698.4,445.4,999.7,763.9,745.8,739.8,826.5,895.6
AT3G51550,812.9,632.4,663.2,566.5,786.8,542.1,797.5,568.3,1044.7,871.3,1046.9,848.3,1051.4,930.6
AT3G51720,475.7,643.4,681.1,860.4,807.6,806.3,631.9,768.7,377.4,499.2,371.1,448.1,413.2,467.3
AT3G51670,1546.7,1545.2,1299.8,1240.6,1226.1,1131.1,1266.7,1121.3,1502.5,1553.6,1820.3,2014.2,1733.1,1700.2
AT3G52150,962.9,1007.3,861.0,1021.1,783.4,886.0,881.7,729.1,813.3,895.1,628.0,847.7,810.1,886.5
AT3G51950,897.5,1372.5,908.8,1317.9,1068.0,1488.4,1023.0,1693.7,1007.1,1087.8,1064.1,1442.2,1057.3,1346.6
AT3G52040,646.5,835.6,524.6,836.5,549.6,851.9,575.3,806.3,452.0,525.6,494.4,649.6,569.1,657.9
AT3G52090,904.3,1036.7,928.7,1116.6,1038.1,978.4,989.5,1004.5,1012.7,1268.7,1163.0,1420.3,1092.9,1238.0
AT3G52500,635.9,718.1,823.6,1036.4,1014.8,1050.1,979.5,1138.3,412.2,505.1,384.7,414.0,463.1,484.0
AT3G52580,3125.8,2861.4,2887.6,2961.0,2766.0,2967.1,2569.7,2793.4,2111.0,2306.4,1966.7,2355.8,2196.3,2239.6
AT3G52590,6382.1,6756.9,6680.6,6881.8,6554.4,7043.2,6381.5,6569.3,5643.3,6309.2,5199.6,6619.5,5619.1,6389.1
AT3G52560,1148.2,1271.6,1209.5,1389.2,1206.5,1377.5,1201.2,1371.4,1094.4,1401.7,1064.6,1388.1,1071.0,1371.5
AT3G52730,2129.5,1481.5,2103.5,2310.3,2085.3,2052.8,1952.3,2146.6,1864.4,1735.8,1667.9,1597.9,1871.8,1706.4
AT3G52930,4934.9,5228.5,5475.3,5431.2,5031.6,5151.2,4887.9,4716.5,3509.1,3396.2,3648.1,3147.7,3407.6,3497.2
AT3G52880,773.3,671.0,724.7,768.1,806.0,960.6,729.3,920.1,616.4,587.5,369.7,555.8,551.4,554.6
